FoodItemID,RestaurantID,FoodName,Category,Price,PreparationTime,Calories,Availability
1630,218,Spring Rolls,Starters,95.0,10.0,648.0,No
1631,218,Mojito,Beverages,231.0,14.0,318.0,Yes
1632,218,Kulcha,Breads,180.0,20.0,197.0,No
1633,218,Kheer,Desserts,168.0,3.0,396.0,Yes
1634,219,Fish Fingers,Starters,311.0,7.0,379.0,Yes
1635,219,Dal Makhani,Main Course,160.0,9.0,332.0,Yes
1636,219,Garlic Naan,Breads,61.0,10.0,424.0,Yes
1637,219,French Fries,Fast Food,214.0,15.0,601.0,Yes
1638,219,French Fries,Fast Food,245.0,33.0,382.0,Yes
1639,219,Garlic Naan,Breads,85.0,16.0,702.0,Yes
1640,219,Paneer Tikka,Starters,89.0,24.0,245.0,Yes
1641,219,Spring Rolls,Starters,147.0,13.0,262.0,No
1642,219,Fresh Lime Soda,Beverages,250.0,29.0,535.0,Yes
1643,220,Mojito,Beverages,182.0,6.0,419.0,Yes
1644,220,Dal Makhani,Main Course,236.0,17.0,599.0,Yes
1645,220,Kulcha,Breads,162.0,13.0,548.0,Yes
1646,220,Lassi,Beverages,258.0,29.0,478.0,No
1647,220,Cheese Pizza,Fast Food,107.0,3.0,141.0,Yes
1648,220,Lassi,Beverages,127.0,28.0,583.0,Yes
1649,220,Lassi,Beverages,143.0,24.0,193.0,Yes
1650,220,Fresh Lime Soda,Beverages,291.0,15.0,497.0,No
1651,221,Paneer Butter Masala,Main Course,228.0,21.0,219.0,Yes
1652,221,Fresh Lime Soda,Beverages,127.0,26.0,476.0,Yes
1653,221,Butter Naan,Breads,82.0,21.0,243.0,Yes
1654,221,Tandoori Roti,Breads,66.0,13.0,385.0,Yes
1655,221,Spring Rolls,Starters,71.0,25.0,293.0,Yes
1656,221,Fresh Lime Soda,Beverages,177.0,21.0,676.0,Yes
1657,221,Cheese Pizza,Fast Food,233.0,15.0,251.0,Yes
1658,221,Fried Rice,Main Course,67.0,10.0,377.0,Yes
1659,222,Spring Rolls,Starters,288.0,16.0,315.0,Yes
1660,222,Kheer,Desserts,190.0,31.0,286.0,Yes
1661,222,Butter Naan,Breads,221.0,15.0,430.0,Yes
1662,222,Cheese Pizza,Fast Food,237.0,28.0,391.0,Yes
1663,222,Chole Bhature,Main Course,282.0,21.0,205.0,Yes
1664,222,Biryani,Main Course,162.0,36.0,382.0,Yes
1665,223,Paneer Tikka,Starters,151.0,15.0,330.0,Yes
1666,223,Chicken Burger,Fast Food,56.0,3.0,283.0,Yes
1667,223,Dal Makhani,Main Course,148.0,22.0,344.0,No
1668,223,Fried Rice,Main Course,191.0,8.0,142.0,Yes
1669,223,Brownie,Desserts,211.0,23.0,547.0,Yes
1670,223,Garlic Naan,Breads,288.0,28.0,503.0,No
1671,224,Spring Rolls,Starters,128.0,20.0,351.0,Yes
1672,224,Tandoori Roti,Breads,159.0,21.0,589.0,Yes
1673,224,Dal Makhani,Main Course,248.0,17.0,414.0,No
1674,224,Chicken 65,Starters,212.0,27.0,678.0,Yes
1675,224,Veg Burger,Fast Food,191.0,16.0,423.0,Yes
1676,224,Kulcha,Breads,272.0,22.0,323.0,Yes
1677,225,Paneer Tikka,Starters,181.0,18.0,302.0,Yes
1678,225,Garlic Naan,Breads,120.0,8.0,377.0,Yes
1679,225,French Fries,Fast Food,281.0,26.0,396.0,Yes
1680,225,Lassi,Beverages,340.0,17.0,348.0,Yes
1681,225,Paneer Butter Masala,Main Course,40.0,19.0,265.0,Yes
1682,225,Butter Naan,Breads,310.0,8.0,593.0,Yes
1683,226,Kulcha,Breads,198.0,8.0,150.0,Yes
1684,226,Ice Cream,Desserts,213.0,10.0,104.0,Yes
1685,226,Chicken Burger,Fast Food,358.0,24.0,228.0,No
1686,226,Veg Burger,Fast Food,40.0,27.0,196.0,Yes
1687,226,Tandoori Roti,Breads,188.0,21.0,322.0,Yes
1688,226,Kheer,Desserts,92.0,3.0,468.0,Yes
1689,226,Veg Sandwich,Fast Food,394.0,8.0,250.0,Yes
1690,227,Paneer Butter Masala,Main Course,249.0,3.0,281.0,Yes
1691,227,Fish Fingers,Starters,198.0,11.0,477.0,Yes
1692,227,Chole Bhature,Main Course,217.0,18.0,286.0,Yes
1693,227,Paneer Butter Masala,Main Course,143.0,18.0,431.0,Yes
1694,227,Chicken Burger,Fast Food,308.0,23.0,343.0,Yes
1695,227,Lassi,Beverages,230.0,23.0,301.0,Yes
1696,227,Butter Chicken,Main Course,232.0,16.0,443.0,Yes
1697,227,Fresh Lime Soda,Beverages,270.0,26.0,269.0,Yes
1698,228,Garlic Naan,Breads,79.0,32.0,667.0,Yes
1699,228,Biryani,Main Course,245.0,15.0,355.0,Yes
1700,228,Veg Manchurian,Starters,91.0,19.0,381.0,Yes
1701,228,Fish Fingers,Starters,171.0,8.0,543.0,No
1702,228,Momos,Starters,220.0,21.0,132.0,Yes
1703,228,Veg Burger,Fast Food,43.0,9.0,516.0,Yes
1704,228,Cold Coffee,Beverages,135.0,9.0,498.0,Yes
1705,228,Chole Bhature,Main Course,150.0,20.0,247.0,Yes
1706,229,Butter Naan,Breads,177.0,28.0,585.0,Yes
1707,229,Kulcha,Breads,108.0,15.0,521.0,No
1708,229,Rasmalai,Desserts,187.0,20.0,607.0,Yes
1709,229,Kulcha,Breads,199.0,13.0,588.0,Yes
1710,229,Paneer Butter Masala,Main Course,105.0,17.0,313.0,Yes
1711,229,Kheer,Desserts,72.0,17.0,409.0,No
1712,229,Paneer Butter Masala,Main Course,157.0,26.0,286.0,Yes
1713,230,Paneer Tikka,Starters,212.0,8.0,759.0,No
1714,230,Masala Chai,Beverages,120.0,5.0,365.0,Yes
1715,230,Lassi,Beverages,200.0,25.0,560.0,Yes
1716,230,Momos,Starters,236.0,24.0,565.0,Yes
1717,230,Tandoori Roti,Breads,202.0,11.0,413.0,Yes
1718,230,Paneer Butter Masala,Main Course,115.0,26.0,580.0,Yes
1719,230,Ice Cream,Desserts,293.0,8.0,559.0,Yes
1720,230,Ice Cream,Desserts,128.0,20.0,524.0,Yes
1721,231,French Fries,Fast Food,50.0,24.0,167.0,Yes
1722,231,Lassi,Beverages,162.0,25.0,599.0,Yes
1723,231,Mojito,Beverages,252.0,13.0,309.0,No
1724,231,Chole Bhature,Main Course,167.0,18.0,531.0,Yes
1725,231,Fresh Lime Soda,Beverages,174.0,14.0,346.0,Yes
1726,231,Garlic Naan,Breads,282.0,18.0,628.0,Yes
1727,232,Brownie,Desserts,265.0,13.0,332.0,Yes
1728,232,Cold Coffee,Beverages,170.0,16.0,573.0,Yes
1729,232,Chicken Burger,Fast Food,131.0,18.0,450.0,Yes
1730,232,Masala Chai,Beverages,243.0,21.0,459.0,Yes
1731,232,Tandoori Roti,Breads,137.0,14.0,437.0,Yes
1732,232,Tandoori Roti,Breads,163.0,10.0,334.0,Yes
1733,232,Cheese Pizza,Fast Food,195.0,27.0,258.0,Yes
1734,232,Veg Manchurian,Starters,80.0,24.0,338.0,Yes
1735,232,Cold Coffee,Beverages,103.0,17.0,265.0,Yes
1736,233,Veg Sandwich,Fast Food,378.0,11.0,428.0,Yes
1737,233,Lassi,Beverages,226.0,25.0,238.0,Yes
1738,233,Butter Chicken,Main Course,220.0,4.0,446.0,Yes
1739,233,Brownie,Desserts,174.0,24.0,439.0,Yes
1740,233,French Fries,Fast Food,169.0,17.0,181.0,Yes
1741,233,Dal Makhani,Main Course,106.0,30.0,430.0,Yes
1742,234,Veg Manchurian,Starters,241.0,13.0,530.0,Yes
1743,234,Dal Makhani,Main Course,154.0,6.0,387.0,Yes
1744,234,Chicken 65,Starters,296.0,3.0,510.0,Yes
1745,234,Tandoori Roti,Breads,194.0,38.0,744.0,Yes
1746,234,Fried Rice,Main Course,40.0,29.0,341.0,No
1747,234,Kheer,Desserts,162.0,13.0,295.0,Yes
1748,234,Gulab Jamun,Desserts,298.0,3.0,300.0,Yes
1749,234,Chicken Burger,Fast Food,240.0,3.0,365.0,Yes
1750,234,Chicken 65,Starters,71.0,19.0,407.0,Yes
1751,235,Kheer,Desserts,263.0,3.0,464.0,Yes
1752,235,Veg Manchurian,Starters,112.0,29.0,333.0,Yes
1753,235,Kheer,Desserts,106.0,13.0,484.0,Yes
1754,235,Cheese Pizza,Fast Food,242.0,17.0,253.0,No
1755,235,Veg Burger,Fast Food,73.0,23.0,478.0,Yes
1756,235,Biryani,Main Course,216.0,30.0,281.0,No
1757,235,Biryani,Main Course,357.0,20.0,324.0,No
1758,235,Chicken 65,Starters,175.0,8.0,246.0,No
1759,236,French Fries,Fast Food,169.0,24.0,294.0,No
1760,236,Mojito,Beverages,373.0,17.0,309.0,No
1761,236,Veg Burger,Fast Food,64.0,13.0,616.0,Yes
1762,236,Fried Rice,Main Course,335.0,22.0,408.0,Yes
1763,236,Cheese Pizza,Fast Food,50.0,3.0,428.0,Yes
1764,236,Kulcha,Breads,144.0,13.0,459.0,Yes
1765,237,Fish Fingers,Starters,59.0,29.0,679.0,Yes
1766,237,French Fries,Fast Food,242.0,15.0,309.0,Yes
1767,237,Dal Makhani,Main Course,152.0,20.0,551.0,Yes
1768,237,Fresh Lime Soda,Beverages,220.0,28.0,482.0,Yes
1769,237,Rasmalai,Desserts,272.0,17.0,227.0,Yes
1770,237,Kulcha,Breads,295.0,35.0,444.0,Yes
1771,237,Veg Manchurian,Starters,130.0,21.0,347.0,No
1772,237,Garlic Naan,Breads,182.0,18.0,286.0,Yes
1773,237,Biryani,Main Course,115.0,17.0,370.0,Yes
1774,238,French Fries,Fast Food,231.0,20.0,490.0,Yes
1775,238,Butter Naan,Breads,167.0,11.0,243.0,Yes
1776,238,Veg Manchurian,Starters,269.0,14.0,305.0,Yes
1777,238,Chicken 65,Starters,295.0,14.0,73.0,Yes
1778,238,Fish Fingers,Starters,199.0,13.0,291.0,Yes
1779,238,Butter Naan,Breads,167.0,3.0,121.0,Yes
1780,238,Paneer Tikka,Starters,138.0,22.0,360.0,Yes
1781,239,Garlic Naan,Breads,152.0,17.0,533.0,Yes
1782,239,Veg Burger,Fast Food,183.0,17.0,316.0,Yes
1783,239,Dal Makhani,Main Course,144.0,19.0,597.0,Yes
1784,239,Lassi,Beverages,201.0,11.0,354.0,Yes
1785,239,French Fries,Fast Food,279.0,18.0,192.0,Yes
1786,239,Garlic Naan,Breads,219.0,12.0,227.0,Yes
1787,239,Spring Rolls,Starters,187.0,11.0,521.0,Yes
1788,239,Chicken 65,Starters,188.0,28.0,452.0,Yes
1789,240,Veg Manchurian,Starters,135.0,13.0,345.0,Yes
1790,240,Chole Bhature,Main Course,224.0,6.0,440.0,Yes
1791,240,Gulab Jamun,Desserts,97.0,35.0,482.0,Yes
1792,240,Butter Naan,Breads,238.0,18.0,160.0,Yes
1793,240,Kheer,Desserts,181.0,21.0,314.0,Yes
1794,240,Lassi,Beverages,173.0,23.0,416.0,Yes
1795,240,French Fries,Fast Food,204.0,22.0,585.0,Yes
1796,240,Veg Burger,Fast Food,104.0,33.0,690.0,Yes
1797,241,Veg Burger,Fast Food,130.0,23.0,673.0,Yes
1798,241,Cheese Pizza,Fast Food,309.0,4.0,376.0,Yes
1799,241,Kheer,Desserts,134.0,24.0,541.0,Yes
1800,241,Rasmalai,Desserts,73.0,12.0,163.0,Yes
1801,241,Chicken Burger,Fast Food,172.0,15.0,469.0,Yes
1802,241,Garlic Naan,Breads,342.0,20.0,355.0,Yes
1803,242,Kheer,Desserts,252.0,15.0,373.0,Yes
1804,242,Kheer,Desserts,195.0,8.0,353.0,Yes
1805,242,Chole Bhature,Main Course,108.0,24.0,245.0,Yes
1806,242,Gulab Jamun,Desserts,95.0,12.0,282.0,Yes
1807,242,Biryani,Main Course,330.0,26.0,473.0,Yes
1808,242,Dal Makhani,Main Course,143.0,17.0,636.0,Yes
1809,242,Cheese Pizza,Fast Food,152.0,9.0,522.0,Yes
1810,243,Butter Naan,Breads,158.0,16.0,366.0,Yes
1811,243,Kheer,Desserts,166.0,21.0,354.0,Yes
1812,243,Chicken Burger,Fast Food,207.0,26.0,621.0,Yes
1813,243,Chole Bhature,Main Course,98.0,26.0,569.0,Yes
1814,243,Ice Cream,Desserts,293.0,18.0,364.0,Yes
1815,243,Tandoori Roti,Breads,40.0,18.0,667.0,Yes
1816,244,Butter Chicken,Main Course,208.0,16.0,487.0,Yes
1817,244,French Fries,Fast Food,73.0,15.0,522.0,Yes
1818,244,Brownie,Desserts,230.0,13.0,667.0,No
1819,244,Lassi,Beverages,48.0,20.0,527.0,Yes
1820,244,Dal Makhani,Main Course,291.0,18.0,514.0,Yes
1821,244,Paneer Butter Masala,Main Course,180.0,31.0,448.0,Yes
1822,244,Brownie,Desserts,284.0,8.0,382.0,Yes
1823,245,Rasmalai,Desserts,228.0,22.0,314.0,Yes
1824,245,Cold Coffee,Beverages,40.0,3.0,257.0,Yes
1825,245,Spring Rolls,Starters,430.0,3.0,374.0,Yes
1826,245,Chicken Burger,Fast Food,153.0,18.0,387.0,Yes
1827,245,Veg Burger,Fast Food,91.0,26.0,155.0,Yes
1828,245,Rasmalai,Desserts,348.0,21.0,263.0,Yes
1829,246,Tandoori Roti,Breads,117.0,27.0,198.0,Yes
1830,246,Momos,Starters,184.0,17.0,391.0,Yes
1831,246,Paneer Butter Masala,Main Course,229.0,23.0,461.0,Yes
1832,246,Veg Manchurian,Starters,280.0,20.0,324.0,Yes
1833,246,Cheese Pizza,Fast Food,78.0,18.0,458.0,Yes
1834,246,Cheese Pizza,Fast Food,40.0,21.0,269.0,Yes
1835,246,Dal Makhani,Main Course,98.0,19.0,85.0,Yes
1836,246,Biryani,Main Course,310.0,25.0,221.0,Yes
1837,246,Masala Chai,Beverages,163.0,19.0,287.0,Yes
1838,247,Paneer Butter Masala,Main Course,135.0,17.0,398.0,Yes
1839,247,Garlic Naan,Breads,168.0,18.0,456.0,Yes
1840,247,Fried Rice,Main Course,149.0,21.0,575.0,Yes
1841,247,Paneer Butter Masala,Main Course,220.0,31.0,,Yes
1842,247,Masala Chai,Beverages,127.0,20.0,436.0,Yes
1843,247,Chole Bhature,Main Course,145.0,22.0,431.0,Yes
1844,247,Cold Coffee,Beverages,285.0,9.0,408.0,Yes
1845,247,Kheer,Desserts,139.0,24.0,481.0,Yes
1846,248,Paneer Tikka,Starters,136.0,26.0,396.0,Yes
1847,248,Butter Naan,Breads,68.0,15.0,747.0,Yes
1848,248,Fresh Lime Soda,Beverages,162.0,19.0,443.0,Yes
1849,248,Butter Naan,Breads,176.0,30.0,509.0,Yes
1850,248,French Fries,Fast Food,238.0,15.0,504.0,Yes
1851,248,Mojito,Beverages,152.0,21.0,709.0,Yes
1852,248,Ice Cream,Desserts,320.0,17.0,433.0,No
1853,248,Cold Coffee,Beverages,81.0,16.0,66.0,Yes
1854,249,Momos,Starters,262.0,12.0,385.0,Yes
1855,249,Cold Coffee,Beverages,139.0,26.0,605.0,Yes
1856,249,Fried Rice,Main Course,307.0,7.0,498.0,Yes
1857,249,Gulab Jamun,Desserts,101.0,19.0,544.0,Yes
1858,249,Garlic Naan,Breads,156.0,19.0,307.0,Yes
1859,249,Tandoori Roti,Breads,278.0,16.0,319.0,Yes
1860,250,Veg Burger,Fast Food,210.0,25.0,190.0,Yes
1861,250,Kheer,Desserts,221.0,14.0,500.0,Yes
1862,250,Kheer,Desserts,133.0,11.0,293.0,Yes
1863,250,Lassi,Beverages,194.0,22.0,306.0,Yes
1864,250,Rasmalai,Desserts,184.0,12.0,343.0,Yes
1865,250,Fried Rice,Main Course,135.0,12.0,217.0,Yes
1866,250,Brownie,Desserts,173.0,27.0,412.0,No
1867,251,Cheese Pizza,Fast Food,153.0,24.0,326.0,Yes
1868,251,Butter Chicken,Main Course,197.0,5.0,399.0,Yes
1869,251,Momos,Starters,150.0,3.0,332.0,Yes
1870,251,Tandoori Roti,Breads,40.0,13.0,474.0,Yes
1871,251,Tandoori Roti,Breads,98.0,12.0,171.0,Yes
1872,251,Butter Naan,Breads,205.0,14.0,393.0,No
1873,251,Lassi,Beverages,283.0,10.0,589.0,Yes
1874,252,Fried Rice,Main Course,157.0,26.0,383.0,Yes
1875,252,Mojito,Beverages,40.0,8.0,360.0,Yes
1876,252,Brownie,Desserts,40.0,22.0,522.0,No
1877,252,Dal Makhani,Main Course,46.0,15.0,386.0,Yes
1878,252,Tandoori Roti,Breads,241.0,21.0,337.0,Yes
1879,252,Chole Bhature,Main Course,52.0,18.0,380.0,Yes
1880,252,Momos,Starters,106.0,34.0,425.0,Yes
1881,253,Biryani,Main Course,121.0,13.0,524.0,Yes
1882,253,Veg Burger,Fast Food,287.0,22.0,552.0,Yes
1883,253,Tandoori Roti,Breads,68.0,17.0,227.0,Yes
1884,253,Masala Chai,Beverages,252.0,25.0,251.0,Yes
1885,253,Cheese Pizza,Fast Food,126.0,10.0,433.0,Yes
1886,253,Cheese Pizza,Fast Food,170.0,18.0,350.0,Yes
1887,253,French Fries,Fast Food,344.0,25.0,378.0,Yes
1888,253,Paneer Butter Masala,Main Course,42.0,4.0,157.0,Yes
1889,253,Mojito,Beverages,219.0,16.0,584.0,Yes
1890,254,Garlic Naan,Breads,244.0,3.0,276.0,Yes
1891,254,Paneer Butter Masala,Main Course,40.0,14.0,446.0,No
1892,254,Chicken 65,Starters,186.0,17.0,223.0,Yes
1893,254,Mojito,Beverages,387.0,19.0,635.0,Yes
1894,254,Rasmalai,Desserts,253.0,22.0,491.0,Yes
1895,254,Paneer Tikka,Starters,130.0,13.0,384.0,Yes
1896,254,Masala Chai,Beverages,165.0,3.0,397.0,Yes
1897,254,Gulab Jamun,Desserts,231.0,7.0,239.0,Yes
1898,254,Cheese Pizza,Fast Food,185.0,21.0,374.0,No
1899,255,Fish Fingers,Starters,211.0,19.0,342.0,No
1900,255,Fried Rice,Main Course,176.0,17.0,403.0,Yes
1901,255,Mojito,Beverages,166.0,20.0,542.0,Yes
1902,255,Fish Fingers,Starters,219.0,3.0,191.0,Yes
1903,255,Brownie,Desserts,233.0,11.0,576.0,Yes
1904,255,Gulab Jamun,Desserts,46.0,24.0,268.0,Yes
1905,255,Fresh Lime Soda,Beverages,281.0,12.0,254.0,Yes
1906,255,Cold Coffee,Beverages,187.0,6.0,257.0,Yes
1907,256,French Fries,Fast Food,258.0,29.0,365.0,Yes
1908,256,Tandoori Roti,Breads,135.0,5.0,495.0,Yes
1909,256,Paneer Butter Masala,Main Course,140.0,8.0,441.0,Yes
1910,256,Dal Makhani,Main Course,61.0,19.0,341.0,Yes
1911,256,Masala Chai,Beverages,197.0,6.0,429.0,Yes
1912,256,Dal Makhani,Main Course,40.0,20.0,386.0,Yes
1913,256,Cold Coffee,Beverages,40.0,17.0,504.0,Yes
1914,257,Paneer Butter Masala,Main Course,140.0,7.0,335.0,Yes
1915,257,Brownie,Desserts,40.0,20.0,512.0,Yes
1916,257,Momos,Starters,137.0,15.0,566.0,Yes
1917,257,Rasmalai,Desserts,318.0,23.0,247.0,Yes
1918,257,Ice Cream,Desserts,291.0,22.0,435.0,No
1919,257,Tandoori Roti,Breads,207.0,26.0,120.0,Yes
1920,257,Veg Sandwich,Fast Food,166.0,8.0,461.0,Yes
1921,257,Garlic Naan,Breads,106.0,42.0,512.0,Yes
1922,258,Tandoori Roti,Breads,75.0,25.0,338.0,Yes
1923,258,Fried Rice,Main Course,188.0,16.0,125.0,Yes
1924,258,French Fries,Fast Food,125.0,8.0,50.0,Yes
1925,258,Veg Manchurian,Starters,132.0,15.0,179.0,Yes
1926,258,Veg Sandwich,Fast Food,277.0,20.0,415.0,Yes
1927,258,Chicken 65,Starters,226.0,22.0,440.0,Yes
1928,258,Chole Bhature,Main Course,319.0,3.0,479.0,Yes
1929,259,Mojito,Beverages,146.0,29.0,455.0,Yes
1930,259,Veg Burger,Fast Food,169.0,29.0,372.0,Yes
1931,259,Kulcha,Breads,217.0,12.0,419.0,Yes
1932,259,Kulcha,Breads,365.0,24.0,463.0,No
1933,259,Fresh Lime Soda,Beverages,56.0,36.0,216.0,Yes
1934,259,Cheese Pizza,Fast Food,186.0,21.0,494.0,Yes
1935,259,Veg Sandwich,Fast Food,116.0,23.0,215.0,Yes
1936,259,French Fries,Fast Food,329.0,7.0,322.0,Yes
1937,259,Veg Sandwich,Fast Food,231.0,16.0,627.0,Yes
1938,260,Kulcha,Breads,293.0,21.0,292.0,Yes
1939,260,Butter Naan,Breads,168.0,6.0,273.0,Yes
1940,260,Brownie,Desserts,158.0,25.0,463.0,No
1941,260,Mojito,Beverages,155.0,11.0,514.0,Yes
1942,260,Masala Chai,Beverages,128.0,23.0,477.0,Yes
1943,260,Biryani,Main Course,276.0,11.0,333.0,Yes
1944,260,Veg Burger,Fast Food,179.0,15.0,298.0,Yes
1945,261,Dal Makhani,Main Course,118.0,7.0,284.0,No
1946,261,Veg Burger,Fast Food,242.0,25.0,444.0,Yes
1947,261,Lassi,Beverages,157.0,17.0,611.0,Yes
1948,261,Biryani,Main Course,256.0,3.0,272.0,Yes
1949,261,Momos,Starters,133.0,30.0,494.0,Yes
1950,261,Momos,Starters,50.0,23.0,830.0,Yes
1951,262,Cheese Pizza,Fast Food,254.0,11.0,625.0,Yes
1952,262,Veg Manchurian,Starters,210.0,12.0,407.0,Yes
1953,262,Lassi,Beverages,158.0,12.0,217.0,Yes
1954,262,Garlic Naan,Breads,125.0,17.0,519.0,Yes
1955,262,Chole Bhature,Main Course,65.0,6.0,415.0,Yes
1956,262,Masala Chai,Beverages,150.0,14.0,262.0,No
1957,262,Masala Chai,Beverages,101.0,9.0,131.0,Yes
1958,262,Brownie,Desserts,210.0,21.0,649.0,No
1959,263,Ice Cream,Desserts,233.0,17.0,471.0,No
1960,263,Brownie,Desserts,146.0,11.0,497.0,Yes
1961,263,French Fries,Fast Food,208.0,7.0,394.0,Yes
1962,263,Chicken 65,Starters,105.0,25.0,335.0,Yes
1963,263,Spring Rolls,Starters,333.0,27.0,236.0,Yes
1964,263,Spring Rolls,Starters,119.0,23.0,408.0,Yes
1965,263,French Fries,Fast Food,154.0,18.0,381.0,Yes
1966,263,Momos,Starters,270.0,15.0,470.0,Yes
1967,263,Gulab Jamun,Desserts,221.0,27.0,389.0,No
1968,264,Veg Burger,Fast Food,194.0,20.0,302.0,Yes
1969,264,Momos,Starters,165.0,10.0,503.0,Yes
1970,264,Brownie,Desserts,321.0,3.0,549.0,No
1971,264,Dal Makhani,Main Course,176.0,28.0,439.0,Yes
1972,264,Garlic Naan,Breads,267.0,17.0,407.0,Yes
1973,264,Tandoori Roti,Breads,266.0,37.0,320.0,Yes
1974,264,Brownie,Desserts,190.0,12.0,364.0,Yes
1975,265,Veg Manchurian,Starters,133.0,10.0,476.0,Yes
1976,265,Cold Coffee,Beverages,198.0,10.0,225.0,Yes
1977,265,Chicken 65,Starters,258.0,14.0,,Yes
1978,265,Veg Burger,Fast Food,172.0,18.0,365.0,Yes
1979,265,Gulab Jamun,Desserts,53.0,6.0,608.0,Yes
1980,265,Spring Rolls,Starters,300.0,10.0,474.0,Yes
1981,266,Garlic Naan,Breads,299.0,7.0,398.0,Yes
1982,266,Chole Bhature,Main Course,132.0,19.0,584.0,Yes
1983,266,Fish Fingers,Starters,215.0,22.0,67.0,Yes
1984,266,Lassi,Beverages,242.0,17.0,723.0,Yes
1985,266,Kheer,Desserts,233.0,15.0,683.0,Yes
1986,266,Cold Coffee,Beverages,173.0,20.0,192.0,Yes
1987,266,Momos,Starters,123.0,12.0,372.0,Yes
1988,266,Spring Rolls,Starters,70.0,4.0,415.0,Yes
1989,267,Chole Bhature,Main Course,47.0,23.0,695.0,Yes
1990,267,Paneer Butter Masala,Main Course,200.0,20.0,66.0,Yes
1991,267,Veg Sandwich,Fast Food,236.0,17.0,471.0,Yes
1992,267,Garlic Naan,Breads,74.0,15.0,584.0,Yes
1993,267,Dal Makhani,Main Course,111.0,15.0,535.0,Yes
1994,267,Brownie,Desserts,242.0,26.0,292.0,Yes
1995,268,Mojito,Beverages,165.0,10.0,256.0,Yes
1996,268,Brownie,Desserts,94.0,17.0,638.0,Yes
1997,268,Masala Chai,Beverages,294.0,22.0,263.0,Yes
1998,268,Kulcha,Breads,88.0,15.0,461.0,Yes
1999,268,Fried Rice,Main Course,230.0,19.0,386.0,Yes
2000,268,French Fries,Fast Food,199.0,13.0,183.0,Yes
2001,268,Tandoori Roti,Breads,153.0,19.0,380.0,Yes
2002,269,Fresh Lime Soda,Beverages,42.0,16.0,308.0,Yes
2003,269,Veg Burger,Fast Food,300.0,22.0,50.0,No
2004,269,Ice Cream,Desserts,184.0,8.0,182.0,Yes
2005,269,Fried Rice,Main Course,40.0,25.0,,Yes
2006,269,Dal Makhani,Main Course,45.0,26.0,715.0,Yes
2007,269,Biryani,Main Course,161.0,10.0,389.0,Yes
2008,269,Dal Makhani,Main Course,285.0,28.0,394.0,Yes
2009,270,Kulcha,Breads,97.0,19.0,385.0,Yes
2010,270,Fried Rice,Main Course,190.0,14.0,428.0,Yes
2011,270,Cheese Pizza,Fast Food,40.0,20.0,570.0,Yes
2012,270,Butter Chicken,Main Course,162.0,19.0,159.0,Yes
2013,270,Paneer Butter Masala,Main Course,226.0,25.0,646.0,Yes
2014,270,Kulcha,Breads,40.0,22.0,139.0,Yes
2015,270,French Fries,Fast Food,215.0,13.0,475.0,Yes
2016,271,Chicken 65,Starters,218.0,18.0,331.0,Yes
2017,271,Chicken 65,Starters,194.0,25.0,440.0,Yes
2018,271,Gulab Jamun,Desserts,251.0,6.0,409.0,Yes
2019,271,Mojito,Beverages,136.0,24.0,479.0,No
2020,271,Mojito,Beverages,133.0,19.0,378.0,Yes
2021,271,Garlic Naan,Breads,215.0,20.0,410.0,Yes
2022,271,Spring Rolls,Starters,59.0,29.0,558.0,Yes
2023,271,Cold Coffee,Beverages,188.0,22.0,490.0,Yes
2024,272,Veg Sandwich,Fast Food,117.0,27.0,95.0,Yes
2025,272,Paneer Tikka,Starters,40.0,12.0,450.0,Yes
2026,272,Tandoori Roti,Breads,191.0,18.0,389.0,Yes
2027,272,Paneer Tikka,Starters,151.0,7.0,193.0,Yes
2028,272,Butter Naan,Breads,64.0,9.0,187.0,Yes
2029,272,Butter Chicken,Main Course,50.0,15.0,558.0,Yes
2030,273,Cheese Pizza,Fast Food,219.0,10.0,296.0,Yes
2031,273,Butter Chicken,Main Course,350.0,14.0,236.0,Yes
2032,273,Ice Cream,Desserts,154.0,13.0,271.0,No
2033,273,Fresh Lime Soda,Beverages,183.0,28.0,201.0,Yes
2034,273,Cheese Pizza,Fast Food,214.0,25.0,467.0,Yes
2035,273,Cold Coffee,Beverages,273.0,22.0,295.0,Yes
2036,273,Chicken Burger,Fast Food,341.0,22.0,742.0,Yes
2037,273,Brownie,Desserts,40.0,37.0,529.0,Yes
2038,274,Veg Sandwich,Fast Food,222.0,10.0,511.0,Yes
2039,274,Cold Coffee,Beverages,287.0,3.0,485.0,Yes
2040,274,Brownie,Desserts,121.0,22.0,245.0,Yes
2041,274,French Fries,Fast Food,294.0,17.0,512.0,Yes
2042,274,Veg Burger,Fast Food,266.0,20.0,269.0,Yes
2043,274,Butter Chicken,Main Course,236.0,17.0,428.0,Yes
2044,275,Veg Manchurian,Starters,147.0,3.0,408.0,Yes
2045,275,Garlic Naan,Breads,126.0,20.0,394.0,Yes
2046,275,Garlic Naan,Breads,132.0,35.0,353.0,Yes
2047,275,Spring Rolls,Starters,187.0,33.0,248.0,Yes
2048,275,Dal Makhani,Main Course,255.0,12.0,365.0,Yes
2049,275,Butter Naan,Breads,215.0,27.0,246.0,Yes
2050,275,Butter Chicken,Main Course,203.0,12.0,496.0,No
2051,276,Chole Bhature,Main Course,267.0,23.0,279.0,Yes
2052,276,Fish Fingers,Starters,80.0,16.0,215.0,Yes
