FoodItemID,RestaurantID,FoodName,Category,Price,PreparationTime,Calories,Availability
1666,223,Chicken Burger,Fast Food,56,3,283.0,Yes
1667,223,Dal Makhani,Main Course,148,22,344.0,No
1668,223,Fried Rice,Main Course,191,8,142.0,Yes
1669,223,Brownie,Desserts,211,23,547.0,Yes
1670,223,Garlic Naan,Breads,288,28,503.0,No
1671,224,Spring Rolls,Starters,128,20,351.0,Yes
1672,224,Tandoori Roti,Breads,159,21,589.0,Yes
1673,224,Dal Makhani,Main Course,248,17,414.0,No
1674,224,Chicken 65,Starters,212,27,678.0,Yes
1675,224,Veg Burger,Fast Food,191,16,423.0,Yes
1676,224,Kulcha,Breads,272,22,323.0,Yes
1677,225,PANEER TIKKA,Starters,181,18,302.0,Yes
1678,225,Garlic Naan,Breads,120,8,377.0,Yes
1679,225,French Fries,Fast Food,281,26,396.0,Yes
1680,225,Lassi,Beverages,340,17,348.0,Yes
1681,225,Paneer Butter Masala,Main Course,40,19,265.0,Yes
1682,225,Butter Naan,Breads,310,8,593.0,Yes
1683,226,Kulcha,Breads,198,8,150.0,Yes
1684,226,Ice Cream,Desserts,213,10,104.0,Yes
1685,226,Chicken Burger,Fast Food,358,24,228.0,No
1686,226,veg burger,Fast Food,40,27,196.0,Yes
1687,226,Tandoori Roti,Breads,188,21,322.0,Yes
1688,226,Kheer,Desserts,92,3,468.0,Yes
1689,226,Veg Sandwich,Fast Food,394,8,250.0,Yes
1690,227,Paneer Butter Masala,Main Course,249,3,281.0,Yes
1691,227,Fish Fingers,Starters,198,11,477.0,Yes
1692,227,Chole Bhature,Main Course,217,18,286.0,Yes
1693,227,Paneer Butter Masala,Main Course,143,18,431.0,Yes
1694,227,Chicken Burger,Fast Food,308,23,343.0,Yes
1695,227,Lassi,Beverages,230,23,301.0,Yes
1696,227,Butter Chicken,Main Course,232,16,443.0,Yes
1697,227,Fresh Lime Soda,Beverages,270,26,269.0,Yes
1698,228,Garlic Naan,Breads,79,32,667.0,Yes
1699,228,Biryani,Main Course,245,15,355.0,Yes
1700,228,Veg Manchurian,Starters,91,19,381.0,Yes
1701,228,Fish Fingers,Starters,171,8,543.0,No
1702,228,Momos,Starters,220,21,132.0,Yes
1703,228,Veg Burger,Fast Food,43,9,516.0,Yes
1704,228,Cold Coffee,Beverages,135,9,498.0,Yes
1705,228,Chole Bhature,Main Course,150,20,247.0,Yes
1706,229,Butter Naan,Breads,177,28,585.0,Yes
1707,229,Kulcha,Breads,108,15,521.0,No
1708,229,Rasmalai,Desserts,187,20,607.0,Yes
1709,229,Kulcha,Breads,199,13,588.0,Yes
1710,229,Paneer Butter Masala,Main Course,105,17,313.0,Yes
1711,229,Kheer,Desserts,72,17,409.0,No
1712,229,Paneer Butter Masala,Main Course,157,26,286.0,Yes
1713,230,Paneer Tikka,Starters,212,8,759.0,No
1714,230,Masala Chai,Beverages,120,5,365.0,Yes
1715,230,Lassi,Beverages,200,25,560.0,Yes
1716,230,Momos,Starters,236,24,565.0,Yes
1717,230,Tandoori Roti,Breads,202,11,413.0,Yes
1718,230,Paneer Butter Masala,Main Course,115,26,580.0,Yes
1719,230,Ice Cream,Desserts,293,8,559.0,Yes
1720,230,Ice Cream,Desserts,128,20,524.0,Yes
1721,231,French Fries,Fast Food,50,24,167.0,Yes
1722,231,Lassi,Beverages,162,25,599.0,Yes
1723,231,Mojito,Beverages,252,13,309.0,No
1724,231,Chole Bhature,Main Course,167,18,531.0,Yes
1725,231,Fresh Lime Soda,Beverages,174,14,346.0,Yes
1726,231,Garlic Naan,Breads,282,18,628.0,Yes
1727,232,Brownie,Desserts,265,13,332.0,Yes
1728,232,Cold Coffee,Beverages,170,16,573.0,Yes
1729,232,Chicken Burger,Fast Food,131,18,450.0,Yes
1730,232,Masala Chai,Beverages,243,21,459.0,Yes
1731,232,Tandoori Roti,Breads,137,14,437.0,Yes
1732,232,Tandoori Roti,Breads,163,10,334.0,Yes
1733,232,Cheese Pizza,Fast Food,195,27,258.0,Yes
1734,232,Veg Manchurian,Starters,80,24,338.0,Yes
1735,232,Cold Coffee,Beverages,103,17,265.0,Yes
1736,233,Veg Sandwich,Fast Food,378,11,428.0,Yes
1737,233,Lassi,Beverages,226,25,238.0,Yes
1738,233,Butter Chicken,Main Course,220,4,446.0,Yes
1739,233,Brownie,Desserts,174,24,439.0,Yes
1740,233,French Fries,Fast Food,169,17,181.0,Yes
1741,233,dal makhani,Main Course,106,30,430.0,Yes
1742,234,Veg Manchurian,Starters,241,13,530.0,Yes
1743,234,Dal Makhani,Main Course,154,6,387.0,Yes
1744,234,Chicken 65,Starters,296,3,510.0,Yes
1745,234,Tandoori Roti,Breads,194,38,744.0,Yes
1746,234,Fried Rice,Main Course,40,29,341.0,No
1747,234,Kheer,Desserts,162,13,295.0,Yes
1748,234,Gulab Jamun,Desserts,298,3,300.0,Yes
1749,234,Chicken Burger,Fast Food,240,3,365.0,Yes
1750,234,Chicken 65,Starters,71,19,407.0,Yes
1751,235,Kheer,Desserts,263,3,464.0,Yes
1752,235,Veg Manchurian,Starters,112,29,333.0,Yes
1753,235,Kheer,Desserts,106,13,484.0,Yes
1754,235,Cheese Pizza,Fast Food,242,17,253.0,No
1755,235,Veg Burger,Fast Food,73,23,478.0,Yes
1756,235,Biryani,Main Course,216,30,281.0,No
1757,235,Biryani,Main Course,357,20,324.0,No
1758,235,Chicken 65,Starters,175,8,246.0,No
1759,236,french fries,Fast Food,169,24,294.0,No
1760,236,Mojito,Beverages,373,17,309.0,No
1761,236,Veg Burger,Fast Food,64,13,616.0,Yes
1762,236,Fried Rice,Main Course,335,22,408.0,Yes
1763,236,Cheese Pizza,Fast Food,50,3,428.0,Yes
1764,236,Kulcha,Breads,144,13,459.0,Yes
1765,237,Fish Fingers,Starters,59,29,679.0,Yes
1766,237,French Fries,Fast Food,242,15,309.0,Yes
1767,237,Dal Makhani,Main Course,152,20,551.0,Yes
1768,237,Fresh Lime Soda,Beverages,220,28,482.0,Yes
1769,237,rasmalai,Desserts,272,17,227.0,Yes
1770,237,Kulcha,Breads,295,35,444.0,Yes
1771,237,Veg Manchurian,Starters,130,21,347.0,No
1772,237,Garlic Naan,Breads,182,18,286.0,Yes
1773,237,Biryani,Main Course,115,17,370.0,Yes
1774,238,French Fries,Fast Food,231,20,490.0,Yes
1775,238,Butter Naan,Breads,167,11,243.0,Yes
1776,238,Veg Manchurian,Starters,269,14,305.0,Yes
1777,238,Chicken 65,Starters,295,14,73.0,Yes
1778,238,Fish Fingers,Starters,199,13,291.0,Yes
1779,238,Butter Naan,Breads,167,3,121.0,Yes
1780,238,Paneer Tikka,Starters,138,22,360.0,Yes
1781,239,Garlic Naan,Breads,152,17,533.0,Yes
1782,239,Veg Burger,Fast Food,183,17,316.0,Yes
1783,239, Dal Makhani  ,Main Course,144,19,597.0,Yes
1784,239,Lassi,Beverages,201,11,354.0,Yes
1785,239,French Fries,Fast Food,279,18,192.0,Yes
1786,239,Garlic Naan,Breads,219,12,227.0,Yes
1787,239,Spring Rolls,Starters,187,11,521.0,Yes
1788,239,Chicken 65,Starters,188,28,452.0,Yes
1789,240,Veg Manchurian,Starters,135,13,345.0,Yes
1790,240,Chole Bhature,Main Course,224,6,440.0,Yes
1791,240,GULAB JAMUN,Desserts,97,35,482.0,Yes
1792,240,Butter Naan,Breads,238,18,160.0,Yes
1793,240,KHEER,Desserts,181,21,314.0,Yes
1794,240,Lassi,Beverages,173,23,416.0,Yes
1795,240,French Fries,Fast Food,204,22,585.0,Yes
1796,240,Veg Burger,Fast Food,104,33,690.0,Yes
1797,241,Veg Burger,Fast Food,130,23,673.0,Yes
1798,241,CHEESE PIZZA,Fast Food,309,4,376.0,Yes
1799,241,Kheer,Desserts,134,24,541.0,Yes
1800,241,Rasmalai,Desserts,73,12,163.0,Yes
1801,241,Chicken Burger,Fast Food,172,15,469.0,Yes
1802,241,Garlic Naan,Breads,342,20,355.0,Yes
1803,242,Kheer,Desserts,252,15,373.0,Yes
1804,242,Kheer,Desserts,195,8,353.0,Yes
1805,242, Chole Bhature  ,Main Course,108,24,245.0,Yes
1806,242,Gulab Jamun,Desserts,95,12,282.0,Yes
1807,242,Biryani,Main Course,330,26,473.0,Yes
1808,242,Dal Makhani,Main Course,143,17,636.0,Yes
1809,242,Cheese Pizza,Fast Food,152,9,522.0,Yes
1810,243,Butter Naan,Breads,158,16,366.0,Yes
1811,243,Kheer,Desserts,166,21,354.0,Yes
1812,243,Chicken Burger,Fast Food,207,26,621.0,Yes
1813,243,Chole Bhature,Main Course,98,26,569.0,Yes
1814,243,Ice Cream,Desserts,293,18,364.0,Yes
1815,243,Tandoori Roti,Breads,40,18,667.0,Yes
1816,244,Butter Chicken,Main Course,208,16,487.0,Yes
1817,244,French Fries,Fast Food,73,15,522.0,Yes
1818,244,Brownie,Desserts,230,13,667.0,No
1819,244,Lassi,Beverages,48,20,527.0,Yes
1820,244,Dal Makhani,Main Course,291,18,514.0,Yes
1821,244,Paneer Butter Masala,Main Course,180,31,448.0,Yes
1822,244,Brownie,Desserts,284,8,382.0,Yes
1823,245,Rasmalai,Desserts,228,22,314.0,Yes
1824,245,Cold Coffee,Beverages,40,3,257.0,Yes
1825,245,Spring Rolls,Starters,430,3,374.0,Yes
1826,245,Chicken Burger,Fast Food,153,18,387.0,Yes
1827,245,Veg Burger,Fast Food,91,26,155.0,Yes
1828,245,Rasmalai,Desserts,348,21,263.0,Yes
1829,246,Tandoori Roti,Breads,117,27,198.0,Yes
1830,246,Momos,Starters,184,17,391.0,Yes
1831,246,Paneer Butter Masala,Main Course,229,23,461.0,Yes
1832,246,Veg Manchurian,Starters,280,20,324.0,Yes
1833,246,Cheese Pizza,Fast Food,78,18,458.0,Yes
1834,246,Cheese Pizza,Fast Food,40,21,269.0,Yes
1835,246,Dal Makhani,Main Course,98,19,85.0,Yes
1836,246,Biryani,Main Course,310,25,221.0,Yes
1837,246,Masala Chai,Beverages,163,19,287.0,Yes
1838,247,Paneer Butter Masala,Main Course,135,17,398.0,Yes
1839,247,Garlic Naan,Breads,168,18,456.0,Yes
1840,247,Fried Rice,Main Course,149,21,575.0,Yes
1841,247,Paneer Butter Masala,Main Course,220,31,,Yes
1842,247,Masala Chai,Beverages,127,20,436.0,Yes
1843,247,Chole Bhature,Main Course,145,22,431.0,Yes
1844,247,Cold Coffee,Beverages,285,9,408.0,Yes
1845,247,Kheer,Desserts,139,24,481.0,Yes
1846,248,Paneer Tikka,Starters,136,26,396.0,Yes
1847,248,Butter Naan,Breads,68,15,747.0,Yes
1848,248,Fresh Lime Soda,Beverages,162,19,443.0,Yes
1849,248,Butter Naan,Breads,176,30,509.0,Yes
1850,248,French Fries,Fast Food,238,15,504.0,Yes
1851,248,Mojito,Beverages,152,21,709.0,Yes
1852,248,Ice Cream,Desserts,320,17,433.0,No
1853,248,Cold Coffee,Beverages,81,16,66.0,Yes
1854,249, Momos  ,Starters,262,12,385.0,Yes
1855,249,Cold Coffee,Beverages,139,26,605.0,Yes
1856,249,Fried Rice,Main Course,307,7,498.0,Yes
1857,249,Gulab Jamun,Desserts,101,19,544.0,Yes
1858,249,Garlic Naan,Breads,156,19,307.0,Yes
1859,249,Tandoori Roti,Breads,278,16,319.0,Yes
1860,250,Veg Burger,Fast Food,210,25,190.0,Yes
1861,250,Kheer,Desserts,221,14,500.0,Yes
1862,250,Kheer,Desserts,133,11,293.0,Yes
1863,250,Lassi,Beverages,194,22,306.0,Yes
1864,250,Rasmalai,Desserts,184,12,343.0,Yes
1865,250,FRIED RICE,Main Course,135,12,217.0,Yes
1866,250,Brownie,Desserts,173,27,412.0,No
1867,251,Cheese Pizza,Fast Food,153,24,326.0,Yes
1868,251,Butter Chicken,Main Course,197,5,399.0,Yes
1869,251,Momos,Starters,150,3,332.0,Yes
1870,251,Tandoori Roti,Breads,40,13,474.0,Yes
1871,251,Tandoori Roti,Breads,98,12,171.0,Yes
1872,251,Butter Naan,Breads,205,14,393.0,No
1873,251,Lassi,Beverages,283,10,589.0,Yes
1874,252,Fried Rice,Main Course,157,26,383.0,Yes
1875,252,Mojito,Beverages,40,8,360.0,Yes
1876,252,Brownie,Desserts,40,22,522.0,No
1877,252,Dal Makhani,Main Course,46,15,386.0,Yes
1878,252,Tandoori Roti,Breads,241,21,337.0,Yes
1879,252,Chole Bhature,Main Course,52,18,380.0,Yes
1880,252,Momos,Starters,106,34,425.0,Yes
1881,253,Biryani,Main Course,121,13,524.0,Yes
1882,253,Veg Burger,Fast Food,287,22,552.0,Yes
1883,253,Tandoori Roti,Breads,68,17,227.0,Yes
1884,253,Masala Chai,Beverages,252,25,251.0,Yes
1885,253,Cheese Pizza,Fast Food,126,10,433.0,Yes
1886,253,Cheese Pizza,Fast Food,170,18,350.0,Yes
1887,253,French Fries,Fast Food,344,25,378.0,Yes
1888,253,Paneer Butter Masala,Main Course,42,4,157.0,Yes
1889,253,Mojito,Beverages,219,16,584.0,Yes
1890,254,Garlic Naan,Breads,244,3,276.0,Yes
1891,254,Paneer Butter Masala,Main Course,40,14,446.0,No
1892,254,Chicken 65,Starters,186,17,223.0,Yes
1893,254,Mojito,Beverages,387,19,635.0,Yes
1894,254,Rasmalai,Desserts,253,22,491.0,Yes
1895,254,Paneer Tikka,Starters,130,13,384.0,Yes
1896,254,Masala Chai,Beverages,165,3,397.0,Yes
1897,254,Gulab Jamun,Desserts,231,7,239.0,Yes
1898,254,Cheese Pizza,Fast Food,185,21,374.0,No
1899,255,Fish Fingers,Starters,211,19,342.0,No
1900,255,Fried Rice,Main Course,176,17,403.0,Yes
1901,255,Mojito,Beverages,166,20,542.0,Yes
1902,255,Fish Fingers,Starters,219,3,191.0,Yes
1903,255,Brownie,Desserts,233,11,576.0,Yes
1904,255,Gulab Jamun,Desserts,46,24,268.0,Yes
1905,255,Fresh Lime Soda,Beverages,281,12,254.0,Yes
1906,255,Cold Coffee,Beverages,187,6,257.0,Yes
1907,256,French Fries,Fast Food,258,29,365.0,Yes
1908,256,Tandoori Roti,Breads,135,5,495.0,Yes
1909,256,Paneer Butter Masala,Main Course,140,8,441.0,Yes
1910,256,Dal Makhani,Main Course,61,19,341.0,Yes
1911,256,Masala Chai,Beverages,197,6,429.0,Yes
1912,256,Dal Makhani,Main Course,40,20,386.0,Yes
1913,256,Cold Coffee,Beverages,40,17,504.0,Yes
1914,257,Paneer Butter Masala,Main Course,140,7,335.0,Yes
1915,257,Brownie,Desserts,40,20,512.0,Yes
1916,257,Momos,Starters,137,15,566.0,Yes
1917,257,Rasmalai,Desserts,318,23,247.0,Yes
1918,257,Ice Cream,Desserts,291,22,435.0,No
1919,257,Tandoori Roti,Breads,207,26,120.0,Yes
1920,257,Veg Sandwich,Fast Food,166,8,461.0,Yes
1921,257,Garlic Naan,Breads,106,42,512.0,Yes
1922,258,Tandoori Roti,Breads,75,25,338.0,Yes
1923,258,Fried Rice,Main Course,188,16,125.0,Yes
1924,258,French Fries,Fast Food,125,8,50.0,Yes
1925,258,Veg Manchurian,Starters,132,15,179.0,Yes
1926,258,Veg Sandwich,Fast Food,277,20,415.0,Yes
1927,258,Chicken 65,Starters,226,22,440.0,Yes
1928,258,Chole Bhature,Main Course,319,3,479.0,Yes
1929,259,Mojito,Beverages,146,29,455.0,Yes
1930,259,Veg Burger,Fast Food,169,29,372.0,Yes
1931,259,Kulcha,Breads,217,12,419.0,Yes
1932,259,Kulcha,Breads,365,24,463.0,No
1933,259,Fresh Lime Soda,Beverages,56,36,216.0,Yes
1934,259,Cheese Pizza,Fast Food,186,21,494.0,Yes
1935,259,Veg Sandwich,Fast Food,116,23,215.0,Yes
1936,259,French Fries,Fast Food,329,7,322.0,Yes
1937,259,Veg Sandwich,Fast Food,231,16,627.0,Yes
1938,260,Kulcha,Breads,293,21,292.0,Yes
1939,260,Butter Naan,Breads,168,6,273.0,Yes
1940,260,Brownie,Desserts,158,25,463.0,No
1941,260,Mojito,Beverages,155,11,514.0,Yes
1942,260,Masala Chai,Beverages,128,23,477.0,Yes
1943,260,Biryani,Main Course,276,11,333.0,Yes
1944,260,Veg Burger,Fast Food,179,15,298.0,Yes
1945,261,Dal Makhani,Main Course,118,7,284.0,No
1946,261,Veg Burger,Fast Food,242,25,444.0,Yes
1947,261,Lassi,Beverages,157,17,611.0,Yes
1948,261,Biryani,Main Course,256,3,272.0,Yes
1949,261,Momos,Starters,133,30,494.0,Yes
1950,261,Momos,Starters,50,23,830.0,Yes
1951,262,Cheese Pizza,Fast Food,254,11,625.0,Yes
1952,262,Veg Manchurian,Starters,210,12,407.0,Yes
1953,262,Lassi,Beverages,158,12,217.0,Yes
1954,262,Garlic Naan,Breads,125,17,519.0,Yes
1955,262,Chole Bhature,Main Course,65,6,415.0,Yes
1956,262,Masala Chai,Beverages,150,14,262.0,No
1957,262,Masala Chai,Beverages,101,9,131.0,Yes
1958,262,Brownie,Desserts,210,21,649.0,No
1959,263,Ice Cream,Desserts,233,17,471.0,No
1960,263,Brownie,Desserts,146,11,497.0,Yes
1961,263,French Fries,Fast Food,208,7,394.0,Yes
1962,263,Chicken 65,Starters,105,25,335.0,Yes
1963,263,Spring Rolls,Starters,333,27,236.0,Yes
1964,263,Spring Rolls,Starters,119,23,408.0,Yes
1965,263,French Fries,Fast Food,154,18,381.0,Yes
1966,263,Momos,Starters,270,15,470.0,Yes
1967,263,Gulab Jamun,Desserts,221,27,389.0,No
1968,264,Veg Burger,Fast Food,194,20,302.0,Yes
1969,264,Momos,Starters,165,10,503.0,Yes
1970,264,Brownie,Desserts,321,3,549.0,No
1971,264,Dal Makhani,Main Course,176,28,439.0,Yes
1972,264,Garlic Naan,Breads,267,17,407.0,Yes
1973,264,Tandoori Roti,Breads,266,37,320.0,Yes
1974,264,Brownie,Desserts,190,12,364.0,Yes
1975,265,Veg Manchurian,Starters,133,10,476.0,Yes
1976,265,Cold Coffee,Beverages,198,10,225.0,Yes
1977,265,Chicken 65,Starters,258,14,,Yes
1978,265,Veg Burger,Fast Food,-172,18,365.0,Yes
1979,265,Gulab Jamun,Desserts,53,6,608.0,Yes
1980,265,Spring Rolls,Starters,300,10,474.0,Yes
1981,266,Garlic Naan,Breads,299,7,398.0,Yes
1982,266,Chole Bhature,Main Course,132,19,584.0,Yes
1983,266,Fish Fingers,Starters,215,22,67.0,Yes
1984,266,Lassi,Beverages,242,17,723.0,Yes
1985,266,Kheer,Desserts,233,15,683.0,Yes
1986,266,Cold Coffee,Beverages,173,20,192.0,Yes
1987,266,Momos,Starters,123,12,372.0,Yes
1988,266,Spring Rolls,Starters,70,4,415.0,Yes
1989,267,Chole Bhature,Main Course,47,23,695.0,Yes
1990,267,Paneer Butter Masala,Main Course,200,20,66.0,Yes
1991,267,Veg Sandwich,Fast Food,236,17,471.0,Yes
1992,267,Garlic Naan,Breads,74,15,584.0,Yes
1993,267,Dal Makhani,Main Course,111,15,535.0,Yes
1994,267,Brownie,Desserts,242,26,292.0,Yes
1995,268,Mojito,Beverages,165,10,256.0,Yes
1996,268,Brownie,Desserts,94,17,638.0,Yes
1997,268,Masala Chai,Beverages,294,22,263.0,Yes
1998,268,Kulcha,Breads,88,15,461.0,Yes
1999,268,Fried Rice,Main Course,230,19,386.0,Yes
2000,268,french fries,Fast Food,199,13,183.0,Yes
2001,268,Tandoori Roti,Breads,153,19,380.0,Yes
2002,269,Fresh Lime Soda,Beverages,42,16,308.0,Yes
2003,269, Veg Burger  ,Fast Food,300,22,50.0,No
2004,269,Ice Cream,Desserts,184,8,182.0,Yes
2005,269,FRIED RICE,Main Course,40,25,,Yes
2006,269,Dal Makhani,Main Course,45,26,715.0,Yes
2007,269,Biryani,Main Course,161,10,389.0,Yes
2008,269,Dal Makhani,Main Course,285,28,394.0,Yes
2009,270,Kulcha,Breads,97,19,385.0,Yes
2010,270,Fried Rice,Main Course,190,14,428.0,Yes
2011,270,Cheese Pizza,Fast Food,40,20,570.0,Yes
2012,270,Butter Chicken,Main Course,162,19,159.0,Yes
2013,270,Paneer Butter Masala,Main Course,226,25,646.0,Yes
2014,270,Kulcha,Breads,40,22,139.0,Yes
2015,270,French Fries,Fast Food,215,13,475.0,Yes
2016,271,Chicken 65,Starters,218,18,331.0,Yes
2017,271,Chicken 65,Starters,194,25,440.0,Yes
2018,271,Gulab Jamun,Desserts,251,6,409.0,Yes
2019,271,Mojito,Beverages,136,24,479.0,No
2020,271,Mojito,Beverages,133,19,378.0,Yes
2021,271,Garlic Naan,Breads,215,20,410.0,Yes
2022,271,Spring Rolls,Starters,59,29,558.0,Yes
2023,271,Cold Coffee,Beverages,188,22,490.0,Yes
2024,272,Veg Sandwich,Fast Food,117,27,95.0,Yes
2025,272,Paneer Tikka,Starters,40,12,450.0,Yes
2026,272,Tandoori Roti,Breads,191,18,389.0,Yes
2027,272,Paneer Tikka,Starters,151,7,193.0,Yes
2028,272,Butter Naan,Breads,64,9,187.0,Yes
2029,272,Butter Chicken,Main Course,50,15,558.0,Yes
2030,273, Cheese Pizza  ,Fast Food,219,10,296.0,Yes
2031,273,Butter Chicken,Main Course,350,14,236.0,Yes
2032,273,Ice Cream,Desserts,154,13,271.0,No
2033,273,Fresh Lime Soda,Beverages,183,28,201.0,Yes
2034,273,Cheese Pizza,Fast Food,214,25,467.0,Yes
2035,273,Cold Coffee,Beverages,273,22,295.0,Yes
2036,273, Chicken Burger  ,Fast Food,341,22,742.0,Yes
2037,273,Brownie,Desserts,40,37,529.0,Yes
2038,274,Veg Sandwich,Fast Food,222,10,511.0,Yes
2039,274,Cold Coffee,Beverages,287,3,485.0,Yes
2040,274,Brownie,Desserts,121,22,245.0,Yes
2041,274,French Fries,Fast Food,294,17,512.0,Yes
2042,274,Veg Burger,Fast Food,266,20,269.0,Yes
2043,274,Butter Chicken,Main Course,236,17,428.0,Yes
2044,275,Veg Manchurian,Starters,147,3,408.0,Yes
2045,275,Garlic Naan,Breads,126,20,394.0,Yes
2046,275,Garlic Naan,Breads,132,35,353.0,Yes
2047,275,Spring Rolls,Starters,187,33,248.0,Yes
2048,275,Dal Makhani,Main Course,255,12,365.0,Yes
2049,275,Butter Naan,Breads,215,27,246.0,Yes
2050,275, Butter Chicken  ,Main Course,203,12,496.0,No
2051,276,Chole Bhature,Main Course,267,23,279.0,Yes
2052,276,Fish Fingers,Starters,80,16,215.0,Yes
2053,276,Butter Naan,Breads,226,29,281.0,Yes
2054,276,French Fries,Fast Food,227,11,588.0,Yes
2055,276,Veg Manchurian,Starters,271,17,514.0,Yes
2056,276,Momos,Starters,255,8,474.0,Yes
2057,277,Fried Rice,Main Course,124,18,348.0,Yes
2058,277,Biryani,Main Course,182,25,228.0,Yes
2059,277,CHICKEN 65,Starters,40,14,565.0,Yes
2060,277,Fresh Lime Soda,Beverages,99,13,575.0,Yes
2061,277,Brownie,Desserts,304,23,461.0,Yes
2062,277,Gulab Jamun,Desserts,270,14,503.0,Yes
2063,277,French Fries,Fast Food,108,30,556.0,Yes
2064,278,French Fries,Fast Food,239,15,504.0,Yes
2065,278,Veg Sandwich,Fast Food,178,13,487.0,Yes
2066,278,Paneer Tikka,Starters,-40,25,245.0,No
2067,278,chole bhature,Main Course,245,6,337.0,Yes
2068,278,Lassi,Beverages,220,24,296.0,Yes
2069,278,Masala Chai,Beverages,96,26,685.0,Yes
2070,278,Momos,Starters,98,3,628.0,Yes
2071,278,Ice Cream,Desserts,166,10,408.0,Yes
2072,279,Mojito,Beverages,355,23,517.0,Yes
2073,279,Gulab Jamun,Desserts,194,21,654.0,Yes
2074,279,Veg Manchurian,Starters,98,24,394.0,Yes
2075,279,Momos,Starters,174,8,463.0,Yes
2076,279, Veg Manchurian  ,Starters,232,16,617.0,Yes
2077,279,Brownie,Desserts,187,3,482.0,Yes
2078,279,Butter Naan,Breads,75,29,681.0,Yes
2079,280,Garlic Naan,Breads,270,17,490.0,Yes
2080,280,mojito,Beverages,112,22,280.0,Yes
2081,280,Veg Burger,Fast Food,349,10,154.0,Yes
2082,280,Gulab Jamun,Desserts,165,22,747.0,Yes
2083,280,French Fries,Fast Food,114,18,399.0,No
2084,280,Kheer,Desserts,85,9,117.0,Yes
2085,281,Paneer Tikka,Starters,317,11,87.0,Yes
2086,281,Lassi,Beverages,145,27,477.0,Yes
2087,281,FRESH LIME SODA,Beverages,225,30,556.0,Yes
2088,281,Garlic Naan,Breads,40,14,465.0,Yes
2089,281,Kulcha,Breads,197,22,802.0,Yes
2090,281,Kulcha,Breads,92,3,50.0,No
2091,281,Paneer Butter Masala,Main Course,262,16,176.0,Yes
2092,282,Mojito,Beverages,158,14,346.0,Yes
2093,282,veg burger,Fast Food,40,22,507.0,Yes
2094,282,Butter Naan,Breads,191,17,426.0,Yes
2095,282,Rasmalai,Desserts,184,3,274.0,Yes
2096,282,Kheer,Desserts,199,12,532.0,Yes
2097,282,Gulab Jamun,Desserts,58,36,711.0,Yes
2098,282,Gulab Jamun,Desserts,154,6,319.0,Yes
2099,283,Dal Makhani,Main Course,-289,15,459.0,Yes
2100,283,Rasmalai,Desserts,184,22,475.0,Yes
2101,283,Ice Cream,Desserts,153,29,476.0,Yes
2102,283,Cheese Pizza,Fast Food,286,16,375.0,No
2103,283,Veg Burger,Fast Food,421,17,588.0,Yes
2104,283,French Fries,Fast Food,48,20,338.0,Yes
2105,283,Ice Cream,Desserts,318,12,335.0,Yes
2106,283,Dal Makhani,Main Course,232,9,419.0,Yes
2107,284,French Fries,Fast Food,125,19,386.0,Yes
2108,284,Dal Makhani,Main Course,345,21,204.0,Yes
2109,284,Butter Naan,Breads,97,14,295.0,Yes
2110,284,Kulcha,Breads,307,13,394.0,Yes
2111,284,Chicken Burger,Fast Food,234,40,378.0,Yes
2112,284,Rasmalai,Desserts,329,14,546.0,Yes
2113,284,Kheer,Desserts,104,24,344.0,Yes
2114,284,French Fries,Fast Food,262,24,493.0,No
2115,285,Veg Burger,Fast Food,218,14,508.0,Yes
2116,285,Lassi,Beverages,40,38,496.0,No
2117,285,Fish Fingers,Starters,228,21,288.0,Yes
2118,285,Paneer Tikka,Starters,126,19,326.0,Yes
2119,285,Butter Chicken,Main Course,73,17,452.0,Yes
2120,285,Ice Cream,Desserts,178,26,424.0,Yes
2121,285,Masala Chai,Beverages,322,36,380.0,No
2122,285,Fish Fingers,Starters,79,8,392.0,Yes
2123,285,Dal Makhani,Main Course,252,15,403.0,Yes
2124,286,Dal Makhani,Main Course,133,15,416.0,Yes
2125,286,Paneer Butter Masala,Main Course,267,25,64.0,Yes
2126,286,Brownie,Desserts,241,23,386.0,Yes
2127,286,Paneer Butter Masala,Main Course,149,22,419.0,No
2128,286,Fried Rice,Main Course,159,35,476.0,Yes
2129,286,Lassi,Beverages,132,23,465.0,Yes
2130,286,Fresh Lime Soda,Beverages,214,24,329.0,Yes
2131,286,Veg Manchurian,Starters,203,11,520.0,Yes
2132,287,Fried Rice,Main Course,181,11,392.0,Yes
2133,287,Butter Naan,Breads,201,25,583.0,Yes
2134,287,French Fries,Fast Food,264,22,510.0,Yes
2135,287,Veg Manchurian,Starters,156,9,,Yes
2136,287,Butter Chicken,Main Course,184,16,363.0,Yes
2137,287,Butter Chicken,Main Course,204,25,442.0,No
2138,287,Tandoori Roti,Breads,136,8,376.0,Yes
2139,287,Dal Makhani,Main Course,40,26,414.0,Yes
2140,288,Garlic Naan,Breads,339,28,482.0,Yes
2141,288,Fish Fingers,Starters,134,15,633.0,Yes
2142,288, Cold Coffee  ,Beverages,223,7,350.0,Yes
2143,288,Brownie,Desserts,307,26,461.0,Yes
2144,288,Cheese Pizza,Fast Food,302,8,311.0,Yes
2145,288,Butter Naan,Breads,170,13,512.0,Yes
2146,288,Momos,Starters,252,22,246.0,Yes
2147,289,Butter Naan,Breads,339,20,161.0,Yes
